"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"940927540","","","","","2008-09-30 18:53:55 +0000","web","happy 10 year anniversary to my domain, grrl.org. for your birthday i guess i'll go pay for renewal...(doh!)"
"940221230","","","","","2008-09-30 05:45:57 +0000","web","Man, I would love to play Pitfall! right now"
"940175068","","","","","2008-09-30 04:39:03 +0000","web","listening to music is a different experience when trying to choose a one for a burlesque routine"
"939883721","","","","","2008-09-29 23:26:48 +0000","web","If I have to hear ""read the code"" in response to a request for Perlbal documentation one more time....(yeah, yeah, i should just write it)"
"939617086","","","","","2008-09-29 19:27:36 +0000","<a href=""http://www.typepad.com/"" rel=""nofollow"">TypePad</a>","Blogging ""TV"" http://tinyurl.com/47v4xr"
"938566486","","","","","2008-09-28 23:32:52 +0000","web","Walked around Kubota Gardens on a gorgeous fally day in Seattle"
"937494193","","","","","2008-09-27 21:39:02 +0000","web","slept for 16 hours last night but feeling like i could use a nap"
"936369913","","","","","2008-09-26 23:17:20 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Jfk-&gt;sea"
"936281183","","","","","2008-09-26 21:45:22 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Sad I'm already leaving NY- very productive trip!"
"935216987","","","","","2008-09-26 02:50:43 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Great show! Felaoffbroadway.com"
"934955590","934947829","12730","","","2008-09-25 22:17:41 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@finn I'm ALSO wearing a sweater! Whoa!"
"934924780","","","","","2008-09-25 21:47:39 +0000","web","Looking forward to (my first!) off-broadway show tonight with Stephan"
"934894642","","","","","2008-09-25 21:19:16 +0000","web","strawberry caffeine infused water"
"934729397","","","","","2008-09-25 18:46:00 +0000","web","on the subject of Hammer: http://grrl.org/hammerlisa2.jpg"
"934608714","","","","","2008-09-25 17:05:16 +0000","web","Buy tix now for Rollergirl Burlesque in Seattle: http://www.brownpapertickets.com/event/44094 I'll be performing!"
"934571994","","","","","2008-09-25 16:36:19 +0000","web","http://talkingpointsmemo.com/ is so fast today!"
"934056047","","","","","2008-09-25 07:03:42 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Finally going back to hotel!"
"934031014","","","","","2008-09-25 06:23:25 +0000","web","we're now moving on to Pitchfork's 200 best songs of the 1960s. Eleanor Rigby!"
"933997600","","","","","2008-09-25 05:31:25 +0000","web","still at the office, listening to some good ol' CCR"
"933764923","","","","","2008-09-25 01:12:15 +0000","web","wishing the jazz band on the street would learn some new songs (3 hours and still going)"
"933736761","","","","","2008-09-25 00:45:33 +0000","web","omg awesome NY pizza"
"933424113","","","","","2008-09-24 19:45:46 +0000","web","&quot;Will campaign aides all leave headquarters and turn out the lights?&quot;"
"933271476","","","","","2008-09-24 17:34:22 +0000","web","first celebrity sighting in NY! parker posey was inches away from me"
"932344773","","","","","2008-09-23 23:53:04 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Drinks and Thai with 6A NY peeps"
"932159423","","","","","2008-09-23 20:50:05 +0000","web","really wishing i had brought my headphones"
"932141449","","","","","2008-09-23 20:33:56 +0000","web","true, true http://talkingpointsmemo.com/archives/219078.php"
