"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"17415172170","","","17413797217","36823","2010-06-30 13:47:52 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @anildash: Patrice Evans on why Time's list of Best Blogs is kinda sad. http://2.dashes.com/9GgAw0 (Plus, these lists ignore the *cra ..."
"17385027824","","","","","2010-06-30 03:25:47 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Vacation!"
"17354586746","","","","","2010-06-29 18:38:10 +0000","web","phew, @unitedairlines phone support helped to cancel the first leg of the flight, meeting family in SF and then on to Mexico!"
"17341012447","","","","","2010-06-29 15:29:42 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Airy people: how can I fly @united second leg of flight when I don't take first? Phone person no help"
"17322487218","","","17280966694","65968759","2010-06-29 10:24:13 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @KathTX: Co-sign. RT @Populista Ira Glass on the importance of being wrong and making mistakes. Everyone should read this quote http: ..."
"17257347324","","","","","2010-06-28 15:03:46 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Just slept through earthquake?"
"17115866333","","","17114461440","3840","2010-06-26 20:28:47 +0000","web","RT @Jason: Twitter's billion dollar a year advertising business has arrived: http://wp.me/pk3g7-8fY"
"17114751368","","","17114193850","731253","2010-06-26 20:07:12 +0000","web","RT @miyagawa: Twitter's UserStream is more real time than the worldcup video stream :p"
"17039336908","","","","","2010-06-25 19:46:13 +0000","web","James Hamilton on Datacenter Infrastructure Innovation: http://tinyurl.com/dcinfra Wish I could speak so simply on such a complex topic"
"17037407057","","","","","2010-06-25 19:13:32 +0000","web","What it do, neffew http://popwatch.ew.com/2010/06/25/drake-and-jimmy-kimmels-tweet-tweet-they-want-your-update/"
"17026046175","","","17015182559","810129","2010-06-25 16:16:29 +0000","web","RT @rmack: Internet ""kill switch"" bill passed by Senate Homeland Security cmttee. (It's far from being law yet- stop it now!)  http://bi ..."
"17021546439","","","","","2010-06-25 15:17:08 +0000","web","Early morning sysadmin/dba work for @DerbyNews in prep for ECE madness...I only moonlight for roller derby!"
"16874430251","","","","","2010-06-23 20:15:57 +0000","web","Happy Anniversary to my best friend, lover, partner, boyfriend, fiance Henry @bizwank!"
"16865244101","","","16863824375","5517","2010-06-23 17:40:45 +0000","web","RT @jeanpaul: @kremlinrussia tweeting at twitterhq! http://flic.kr/p/8cNxNd"
"16865127543","","","16857571296","14705616","2010-06-23 17:38:51 +0000","web","RT @knorlen: Having a hard time telling me and @lisaphillips apart? Just remember: we look nothing alike."
"16825649105","","","","","2010-06-23 04:42:10 +0000","web","I need a vacation before my vacation."
"16795928319","","1836981","","","2010-06-22 20:18:32 +0000","web","@kelp I'd be there but I'm too busy working ;)"
"16795916865","","","16795051195","1836981","2010-06-22 20:18:22 +0000","web","RT @kelp: Tech conferences really make the lack of women in tech hard to ignore. #velocityconf"
"16727893528","","","","","2010-06-21 23:04:19 +0000","web","http://www.youtube.com/watch?v=AMnpWYaCKB0 Kitten Wearing a Tiny Hat Eats a Tiny Ice-Cream Cone"
"16716031183","","","16714431577","3565601","2010-06-21 19:27:50 +0000","web","RT @FallenPegasus: here in Seattle, this is the longest grey of the year"
"16181809596","","","","","2010-06-14 22:51:28 +0000","web","All work and no twirl makes Lisa a dull girl"
"15791100820","","","15790239303","783214","2010-06-09 17:28:57 +0000","web","RT @twitter: For updates on Twitter site availability & feature issues currently being addressed see our status blog: http://bit.ly/dCuN6G"
"15791090705","","","15789861101","17874544","2010-06-09 17:28:45 +0000","web","RT @Support: Timelines are now current. Various other features remain disabled."
"15788647754","","","","","2010-06-09 16:28:20 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Delayed flight to sfo....again"
"15665887393","","","15664569320","109184306","2010-06-08 00:05:54 +0000","web","RT @JoinTheFlock: Paying to post jobs is overrated: Twitter Looking To Hire A Government Liaison In Washington D.C. - http://tcrn.ch/cVa ..."
"15654936349","","","","","2010-06-07 20:44:31 +0000","web","""Should"" sounds like nails on a chalkboard to me. I blame 10 years of Ops management."
"15574482775","","","","","2010-06-06 19:09:02 +0000","web","Just tried to explain/demonstrate Twitter to 9 yr old Sophia. :| is accurate description of her interest"
"15523380950","","","","","2010-06-06 01:20:52 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","6800 in attendance, misfits singing anthem, drag nun cheerleaders #rollerderby"
"15470358159","","23631859","","","2010-06-05 06:06:49 +0000","web","@davidblaine looks like my brother or vice versa http://grrl.org/kevin-db.jpg"
"15447069590","","","","","2010-06-04 22:42:46 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","David Blaine is at the office and I'm all fan girl smiley"
"15441516298","","","","","2010-06-04 20:45:54 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Do not like the tower of terror conference room"
"15440990142","","","","","2010-06-04 20:35:10 +0000","web","Looking forward to going home tonight. Long week in SF, and the weather isn't even awesome."
"15271814328","","","","","2010-06-02 19:21:32 +0000","web","Having a floor almost entirely engineering and ops means I basically get a dedicated bathroom stall."
