"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"252613809246707712","","","","","2012-10-01 03:40:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","According to all the people dancing in this blues club, Newburyport, Mass is where it is at."
"252376037411942401","","","","","2012-09-30 11:55:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shorties are disadvantaged in luggage economics. Don't want to pay, don't want to crawl on seats to reach bags. Hate to rely on tallies."
"252358182922502144","252357998373126144","7780952","","","2012-09-30 10:44:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Joolz I did! Not for the first time :)"
"252355727958618112","252274709280985088","636653","","","2012-09-30 10:34:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@erinearl already leaving! Will be in Baltimore later this week"
"252355656454123521","","","","","2012-09-30 10:34:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tripit feature request: loud alarms when you're traveling to the wrong airport."
"252176534142590976","","","","","2012-09-29 22:42:26 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","The national phallus http://t.co/Qv2QdT7R","http://twitter.com/lisaphillips/status/252176534142590976/photo/1"
"252029874754179072","252011775518724096","6034492","","","2012-09-29 12:59:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CateSevilla yes. Also more comfortable with smelling bad."
"251907054397190144","","","","","2012-09-29 04:51:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jennifer Aniston comedies have a monopoly on plane movies."
"251863087219634176","","","251783875691421696","14995222","2012-09-29 01:56:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dgr: well @lisaphillips, here's my dilemma... http://t.co/U2qNfEAA","http://twitter.com/dgr/status/251783875691421696/photo/1"
"251853173906632705","251846099474726912","650013","","","2012-09-29 01:17:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bradfitz how long have you been waiting to use that?"
"251784692465037312","251783875691421696","14995222","","","2012-09-28 20:45:23 +0000","web","@dgr Compliment! I love !s!"
"251779848266215424","","","","","2012-09-28 20:26:08 +0000","web","Sorry all other managers, @dgr gets happiest and most excitable boss award."
"251747088575131648","","","251747003783077888","46040076","2012-09-28 18:15:57 +0000","web","RT @birdonawire_ws: BISCUITS AND GRAVY!! Tomorrow (Sat) and Sunday. Scrambled egg, Honest savory biscuit and home made sausage or... htt ..."
"251728606924009473","","","","","2012-09-28 17:02:31 +0000","web","No, I don't think that phone was inspired by nature."
"251476626901180416","251474554239721472","14409856","","","2012-09-28 00:21:14 +0000","web","@iano what about tattoo artist jobs"
"251459033456840704","251457488514342912","20730354","","","2012-09-27 23:11:20 +0000","web","@spudlyo Or ""Lord Hammer"""
"251426254732017665","","","251425694578520064","21268897","2012-09-27 21:01:05 +0000","web","RT @joshtpm: I think I get the current rightwing messaging: The black people are coming.  And they want your stuff."
"251419158879797249","","","","","2012-09-27 20:32:53 +0000","web","My workout playlist is also my dance playlist which is also my work playlist so imagine what it's like in my head all the time."
"251376359165816832","251375655353188353","512562844","","","2012-09-27 17:42:49 +0000","web","@sharonw An agent recently asked me why ""everyone has a frowny face"" after going through the body scanner. Are they that out of touch??"
"251341349285146625","","","251333811252637696","12158","2012-09-27 15:23:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @drewm: If you work with databases, and haven't heard about All Your Base conf, then BE TOLD. http://t.co/fsk2dRi4","http://allyourbaseconf.com"
"251112360155181056","","","251111683278385153","838673862","2012-09-27 00:13:46 +0000","web","RT @AirbnbNerds: Going to be a packed house at @airbnb tonight for the @bradfitz tech talk. Be sure to say hello to some airbnb engineer ..."
"251104741667524608","","","","","2012-09-26 23:43:30 +0000","web","""Facebook ruined the reunion economy"""
"251096450300272640","251083324032946177","14409856","","","2012-09-26 23:10:33 +0000","web","@iano It's been great not really knowing you!"
"251014489535836160","250924665508343808","109652832","","","2012-09-26 17:44:52 +0000","web","@tehprodijy Me TOO!"
"250642191884619776","","","250642055410380801","7694352","2012-09-25 17:05:29 +0000","web","RT @cpen: Oh hey! It's @neilyoung."
"250634956542472192","","","","","2012-09-25 16:36:44 +0000","web","I'll be talking about MySQL @Twitter at the All Your Base conference this November in Oxford. http://t.co/I8ug6hBW","http://bit.ly/Tu8NK9"
"250634204084326400","250605938837422081","13974542","","","2012-09-25 16:33:45 +0000","web","@RyanFox She"
