"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"25910164321","","","","","2010-09-29 19:20:33 +0000","web","Thought I OH: ""There are a series of Chekovs on these machines"""
"25901842235","","","","","2010-09-29 17:16:55 +0000","web","Roller Derby tournament weekend! Watch online at http://tiny.cc/dnn Follow @dnnscores,@rcrg,@olyrollers,@BayAreaDerbyGrl, @rosecityroller"
"25824654608","","","","","2010-09-28 22:09:51 +0000","web","We kicked penicillin's sorry ass!"
"25814296932","","","25812391045","12876","2010-09-28 19:45:27 +0000","web","RT @edd: Sarah Novotny joins me as OSCON chair http://t.co/0LmDKLN #oscon - yay @sarahnovotny!","http://radar.oreilly.com/2010/09/sarah-novotny-joins-oscon-for.html"
"25697513273","","","","","2010-09-27 15:39:19 +0000","web","The best thing about surgery is bendy straws"
"25542550122","","","","","2010-09-26 00:09:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Found chunky jewelry and a warm, soft, mod print scarf at Festival Italy at Seattle Center. And a dingleberry. Now to sleep until tomorrow."
"25462619324","","","25460638135","821958","2010-09-25 02:41:10 +0000","web","RT @DanaDanger: Why is it called ""don't ask, don't tell"" when it's actually ""don't ask, don't tell, don't get tattled on?"""
"25449304543","","","","","2010-09-24 23:41:21 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","A Blind User's Profound Review of the iPhone - Austin Seraphin - Technology - The Atlantic http://t.co/7IhYGox via @AddThis","http://www.theatlantic.com/technology/archive/2010/09/a-blind-users-profound-review-of-the-iphone/63400/"
"25347921264","","","","","2010-09-23 22:27:23 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","A new blog home: http://t.co/O8Upm6C","http://blog.grrl.org"
"25331763075","","","","","2010-09-23 18:42:51 +0000","web","Blog people: What's a good hosted ad service? This owner provides their own ads (no others). Bonus points for it not being down right now."
"25328143774","","","","","2010-09-23 17:48:26 +0000","web","""It's not your fault"""
"25246083499","","","25240874558","15040624","2010-09-22 21:18:21 +0000","web","RT @putnamp: I'm interested to know of any good women-in-tech and minorities-in-tech mailing lists that field job postings /cc @lisaphil ..."
"25236581578","","","25189956412","7320972","2010-09-22 18:52:20 +0000","web","RT @boblord: Application Security Engineer position at Twitter http://t.co/xAxdRsf @JoinTheFlock","http://twitter.com/job.html?jvi=ohhiVfwv,Job"
"25229466830","","","","","2010-09-22 17:10:54 +0000","web","Not digging on how gmail handles priority inbox + JIRA ticket responses. JIRA email is obnoxious but missing an important update sucks more."
"25161582097","","","25161241878","104263660","2010-09-21 23:27:33 +0000","web","RT @mgale: Loved the ""Broken Meetings"" talk from @hotdogladies @twitter HQ. Hysterical"
"25151834509","","","","","2010-09-21 21:10:09 +0000","web","I had a great 4 years with the company formerly known as Six Apart, and wish the remaining employees the best. #6alumni"
"25151254823","","","25150390736","2426","2010-09-21 21:01:34 +0000","web","RT @Mike_FTW: RIP Six Apart http://tcrn.ch/9h6GjW"
"25057066323","","","","","2010-09-20 20:55:42 +0000","web","Frustration."
"24792636564","","","","","2010-09-17 21:20:02 +0000","web","Dr explained risks associated with surgery and anesthesia. I added DEATH to the list, she blushed and told me she'd try her best to avoid."
"24775980421","","","","","2010-09-17 17:06:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So this is where Seattle hangs out on Hump Day #scissorsisters #showbox #sodo"
"24771762549","","","","","2010-09-17 16:15:08 +0000","web","Well, it's a pill that gives worms to ex-girlfriends."
"24518442219","","","24518293477","109184306","2010-09-14 23:25:48 +0000","web","RT @JoinTheFlock: RT @twitter: Today we?re launching a new Twitter.com?a faster, easier, and richer way to discover what?s new in your w ..."
"24511511461","","","24511422009","165520703","2010-09-14 21:47:28 +0000","web","RT @DBAHULK: WHO CAN, DO.	WHO CAN'T, TEACH. WHO DON'T CARE, CONSULT."
"24499126953","","","","","2010-09-14 18:33:02 +0000","web","I have a renewed appreciation for the physical fitness of any woman who regularly practices and plays roller derby. Ouch."
"24410482381","","","","","2010-09-13 19:52:50 +0000","web","In consideration of actively playing roller derby again, I will have to reconsider lunches of salami, bri and crackers. But is it worth it?"
"24410325929","","","24404875227","142818316","2010-09-13 19:50:15 +0000","web","RT @feministhulk: HULK RESIST BULLSHIT PRESSURE TO DOWNPLAY FEMINISM TO MAKE PEOPLE MORE COMFORTABLE. DISCOMFORT CAN BE PRODUCTIVE."
