"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"7256087556","","","","","2010-01-01 02:34:43 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","Sushi in Ahwatukee"
"7095703067","","","","","2009-12-27 17:49:40 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","Arrived safely in Phoenix last night, Xmas with family starting today"
"7076068475","","","","","2009-12-27 01:27:45 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","Hell-A"
"7071690310","","","","","2009-12-26 22:13:09 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","I5 never ends"
"7057936773","","","","","2009-12-26 10:05:58 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","Oregon gas stations weird me"
"7057929939","","","","","2009-12-26 10:05:25 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","150 miles to Cali"
"7052142142","","","","","2009-12-26 04:29:52 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","Roadtrip!"
"7008975221","","","","","2009-12-24 19:25:42 +0000","web","Almost ready for some xmas cheer"
"6916921387","","","","","2009-12-22 03:44:38 +0000","web","Well well well"
"6709612987","","","","","2009-12-15 22:16:09 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","I'm an impatient woman"
"6582892054","","9416572","","","2009-12-11 23:43:16 +0000","web","@kimmi8: don't worry, it'll get warmer and start raining soon."
"6582386469","","","","","2009-12-11 23:24:16 +0000","web","Waiting for the UPS delivery so I can go home. I want a googlemaps+UPS tracking mashup to show me truck location real time."
"6555785744","","","","","2009-12-11 04:01:18 +0000","web","Tried denial, sleep and am now taking the Tom Kha + Lemon/Honey/Ginger offense against this cold."
"6542569552","","","","","2009-12-10 20:27:46 +0000","web","The most upsetting thing about being sick is missing out on the sexy firemen santas at Babeland tonight :( http://tinyurl.com/y93drev"
"6537648662","","","","","2009-12-10 17:25:46 +0000","web","I'm sad that my Vox neighborhood it is mostly twitter status updates."
"6505429922","","13378422","","","2009-12-09 19:10:45 +0000","web","@allspaw: I think you mean Swedish Viking Metal"
"6504076715","","","","","2009-12-09 18:21:35 +0000","web","Sysadmins/Network Engineers - are you using direct server return for high bandwidth environments? Gotchas?"
"6485130625","","","","","2009-12-09 03:13:46 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","Hi"
"6475308150","","809512","","","2009-12-08 21:20:51 +0000","web","@jesserobbins: Skitch looks cool but I want the functionality within cacti so I can see it forever and ever."
"6393890317","","","","","2009-12-06 07:01:55 +0000","web","Tonight I will wish for an ability to annotate cacti graphs. Or software, whatever."
"6328715663","","","","","2009-12-04 05:38:32 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","Got new hair! http://dailybooth.com/u/16mv4"
"6238990673","","","","","2009-12-01 16:09:14 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","6 months and I'm still not used to getting to work before 8AM. http://dailybooth.com/u/15vca"
